n_sequences_tips,alignment_length,crown_age,gamma_shape,prop_invariant,insertion_rate,deletion_rate,mean_insertion_length,mean_deletion_length,normalized_colless_index,gamma,best_BD_speciation_rate,best_BD_extinction_rate,best_BD_speciation_alpha,best_BD_extinction_alpha,best_BLINDLIN,indel_rate
54,23,1.2426441292029824,1.269795058092824,0.03414705867447952,0.055464298413234935,0.3509064345912807,1.4051296186722064,1.0978166748221427,0.2835624588511599,-1.2643823297661154,45.58247658958883,20.162424366898573,23.56146830891437,8.33639584588359,1,0.4063707330045156
47,80,1.9492875994424426,0.9515198100248872,0.0005123451021816854,0.07160515378200484,0.23014365725901384,1.7015571338956612,2.1391075715581787,0.40895439193295724,-0.25412029139882436,0.518818806642623,5.688772661785774,-2.392609184575697,5.086659071165342,1,0.3017488110410187
60,80,2.5489271411410233,1.1651048384729747,0.024795743513202878,0.13639188633461774,0.03902819613293416,6.046987783231631,5.751742540574215,0.11959951579112658,-5.867895559098808,15.096354618836617,29.793634169390177,3.8544663925233356,26.03550168272554,1,0.1754200824675519
77,62,3.2370761666099996,1.8846115914971215,0.024588411852928285,0.11271072679203875,0.18154454343546167,1.8011132945248298,2.6312794542937636,0.17920647749380783,5.978201858188968,9.274070376472167,20.71615940111652,0.64348504971024,18.000692436353468,1,0.2942552702275004
67,78,3.0889914792247195,0.7045037461363732,0.028438274575310108,0.10442735642814588,0.34366600586862905,3.8302299575097765,2.8091618869407853,0.1788104764799894,13.294514566166809,41.980328572401866,24.349244071957337,11.954673212391892,30.434386514703107,1,0.44809336229677493
57,34,2.5412603039199926,1.0905462683751677,0.019819144077979516,0.05510860388329092,0.03598602679178735,2.4679660303360325,3.086289559856005,0.14732000158123915,-7.55160047395907,24.5126033260246,25.055395360563956,7.511355375366109,11.44153600575799,1,0.09109463067507827
85,61,3.4600975931843747,1.6554740574153821,0.023010051419150284,0.00039905406712709146,0.06106315666170532,1.5399787291124079,2.251054147399903,0.2483210062652728,-18.70052329544879,30.245815041208584,29.63959103008044,4.65456397867992,25.43157972825464,1,0.061462210728832414
37,45,1.2022995275239872,1.6346767498933672,0.011167035433811623,0.11097705744624163,0.16745572583969565,1.4885018437336377,1.913550765682841,0.4323076056327052,3.183980563864137,17.702414321843033,18.731181417033348,6.582592519335671,19.83643575749711,1,0.2784327832859373
34,105,2.0548612291012462,1.6004210156728165,0.03887791003692249,0.10163426873477345,0.035970421219083025,3.416821569848276,9.006312469270277,0.31120419177953546,-10.259125444681535,31.157826515358348,26.931084200750004,14.328229688977029,43.89730467850926,1,0.13760468995385647
43,134,2.6835290867332957,0.6141180808891199,0.005505154190543038,0.09960042565597681,0.04056781266239431,2.3970029977538516,3.784900091813597,0.3205812887183982,-4.636593109023108,10.015584090398157,22.838243626897732,1.162257961148226,28.68089186576089,1,0.1401682383183711
50,33,1.903268058227452,1.9470270673572097,0.003832262764929809,0.12139922175865567,0.07552414832449529,2.2409939242262973,1.8950556784923993,0.25711836590377496,6.892717507500201,39.32806253296817,36.7253235942513,16.345222178296122,29.70319429064591,1,0.19692337008315097
35,23,1.344774226536779,0.7985179000508746,0.0065203119276643256,0.08535557726469097,0.2851428293917674,1.405150440436417,1.1202660420381882,0.3034995160582709,13.899453650082682,28.19841973599099,16.29919586791125,16.589515834955076,1.4773097201287868,1,0.37049840665645833
44,60,2.22755371290309,0.8392407233951014,0.006657296845862003,0.09770433765765135,0.16854767110438007,2.4068240169285318,2.703920710899417,0.19697384380758653,12.296420594907984,21.325174363450298,18.503473273554526,6.5140018248126,10.364445897315527,1,0.2662520087620314
76,83,3.7636643969444328,1.1346913360969946,0.02493575929871429,0.056757579944455655,0.3208813389616396,3.7155055438663984,2.710541759709521,0.19398215755871237,-13.546786302228297,14.321716539628806,17.67332104123902,3.7750151357564863,12.729622760947677,1,0.37763891890609524
80,82,2.11801630855045,1.7059003218906692,0.04413163803212677,0.13170972847820545,0.21312439185311494,1.713387638566803,3.183724796719889,0.27998198720432566,0.21049235729362506,27.85529538152044,21.67027451874029,8.30080986865759,29.279030184524146,1,0.3448341203313204
75,38,3.043765770377405,1.9945916873315086,0.025060655240293796,0.07257663849004357,0.06827458906815824,1.4854739036881226,2.1501649867309096,0.33650113113821745,-0.7141437402072057,30.55673994617276,17.959268753588116,9.000214510830443,40.10846067323146,1,0.1408512275582018
58,66,3.039892304939761,0.790004028729256,0.009993775703158646,0.0421120757521741,0.03859674622083529,2.0334726166337496,3.125039650188758,0.14843747504689878,-19.23030027828146,5.628164692107208,19.710775791361876,-2.536336136592241,11.17497931196872,1,0.08070882197300938
93,91,2.874043030236868,1.2159437614328499,0.04001762290662283,0.05888094697650367,0.09121625007389558,2.048312750116987,2.4305406654634947,0.2947773120145936,-28.274561277663743,3.4044781665344748,27.454906255786963,-1.8719217382275284,21.65563483760487,1,0.15009719705039926
83,129,2.909005234927936,1.3351534879301705,0.011078739234768447,0.10774367358007872,0.14717367131929562,1.6600221195981986,2.8372277121078824,0.41024460434777876,-26.833410372535813,18.091429050277455,25.398189545223158,3.794379063559078,24.173752800338914,1,0.25491734489937434
89,122,4.3404165264209675,1.2463546413231044,0.009747206197367055,0.08719960758994218,0.05221395386612615,1.4429246338583113,3.637687931388191,0.16260710245656648,-39.84584825807241,37.25109269233271,53.945841336851025,7.027852372193428,28.791312831051272,1,0.1394135614560683
42,48,1.900019759093791,1.2040720275378645,0.007195701612762644,0.07958885064524976,0.26985866708172207,2.0386069943065763,2.0840026433021093,0.22296236694349061,12.689161594667498,22.517170088118863,14.229979454990868,7.452130931092059,15.409272192192388,1,0.3494475177269718
96,97,3.019053125840366,1.1968608839823107,0.021116673157429666,0.04647870538144919,0.08193345478682768,1.5622783223104333,2.3429814938802167,0.34092388286660247,-45.08892182157455,14.258095046781781,34.19925623775736,0.4554642484185536,9.179665783520807,1,0.12841216016827686
37,132,1.9687214054536208,0.680750131806438,0.005647949756944754,0.033216351504715795,0.08453492609962904,7.965845562937387,3.4296331409324905,0.30560613534187875,-12.573914562337453,24.203428943389795,27.46993942297846,1.374704819235871,25.868043308519763,1,0.11775127760434484
21,115,1.5383711891664635,1.5644032316242384,0.03155034873004833,0.10714030618379487,0.2086029258444093,9.852744100066088,7.837391127150895,0.13244146933008374,14.356901725431996,51.75509497530732,45.20252041230638,32.34846002643441,25.010085636277232,1,0.31574323202820415
